idCompetencia,titCompetencia,dsCompetencia,tipoCompetencia,AtivaCompetencia,DesatiCompetencia,idCompetenciaAnterior,idCicloCompetencia,nivelProcesso,versaoCadeia,idSubProcesso,idProcesso,idMacroprocesso,titSubProcesso,dsSubProcesso,titProcesso,dsProcesso,titMacroprocesso,dsMacroprocesso,uaGestoraSubProcesso,uaGestoraProcesso,siglaMacroprocesso,idSubProcessoAnterior,idProcessoAnterior,idMacroprocessoAnterior,DesativacaoSuprocesso,Desativacaoprocesso,DesativacaoMacroprocesso
333,Extração e manipulação de Dados para fiscalização no Sistema Público de Escrituração Digital (SPED),"Obter e manipular arquivos digitais e sistemas de auditoria contábil, para realização da fiscalização, utilizando especialmente o Sistema Público de Escrituração Digital (SPED).",Específica,19/06/2018,,0,3,SubProcesso,2014,230308,230300,230000,Elaborar e Atualizar os Manuais e Roteiros de Procedimentos Fiscais,Elaborar e Atualizar os Manuais e Roteiros de Procedimentos Fiscais,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
333,Extração e manipulação de Dados para fiscalização no Sistema Público de Escrituração Digital (SPED),"Obter e manipular arquivos digitais e sistemas de auditoria contábil, para realização da fiscalização, utilizando especialmente o Sistema Público de Escrituração Digital (SPED).",Específica,19/06/2018,,0,3,SubProcesso,2014,230309,230300,230000,Verificar a Aderência dos Processos de Interesse da Fiscalização na 2ª Instância Administrativa,Verificar a Aderência dos Processos de Interesse da Fiscalização na 2ª Instância Administrativa,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230201,230200,230000,Selecionar Sujeitos Passivos,Selecionar Sujeitos Passivos,Realizar Pesquisa e Seleção,Realizar Pesquisa e Seleção,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021700,0021700,FISCT,0,30100,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230203,230200,230000,Definir os Maiores Contribuintes de Interesse Fiscal,Definir os Maiores Contribuintes de Interesse Fiscal,Realizar Pesquisa e Seleção,Realizar Pesquisa e Seleção,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021702,0021700,FISCT,0,30100,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230204,230200,230000,Analisar os Maiores Contribuintes no Contexto dos Respectivos Setores Econômicos,Analisar os Maiores Contribuintes no Contexto dos Respectivos Setores Econômicos,Realizar Pesquisa e Seleção,Realizar Pesquisa e Seleção,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021702,0021700,FISCT,0,30100,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230207,230200,230000,Tratar Expedientes que Demandam à Programação,Tratar Expedientes que Demandam à Programação,Realizar Pesquisa e Seleção,Realizar Pesquisa e Seleção,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021704,0021700,FISCT,0,30100,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230301,230300,230000,Realizar Procedimento Fiscal de Fiscalização,Realizar Procedimento Fiscal de Fiscalização,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230302,230300,230000,Realizar Procedimento Fiscal de Diligência,Realizar Procedimento Fiscal de Diligência,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230303,230300,230000,Realizar Procedimento Fiscal de Revisão de Declarações,Realizar Procedimento Fiscal de Revisão de Declarações,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230304,230300,230000,Formalizar Representação para Fins Penais,Formalizar Representação para Fins Penais,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230305,230300,230000,Gerir Controles Especiais,Gerir Controles Especiais,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230306,230300,230000,"Gerir Execução, Controle e Avaliação da Fiscalização","Gerir Execução, Controle e Avaliação da Fiscalização",Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
334,Análise de informações contábeis,"Analisar os dados obtidos frente as normas contábeis (demonstrações contábeis e econômico-financeiras), com a finalidade de identificar infrações tributárias, planejamento tributário abusivo -  elisão e evasão fiscal.",Específica,19/06/2018,,0,3,SubProcesso,2014,230308,230300,230000,Elaborar e Atualizar os Manuais e Roteiros de Procedimentos Fiscais,Elaborar e Atualizar os Manuais e Roteiros de Procedimentos Fiscais,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230201,230200,230000,Selecionar Sujeitos Passivos,Selecionar Sujeitos Passivos,Realizar Pesquisa e Seleção,Realizar Pesquisa e Seleção,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021700,0021700,FISCT,0,30100,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230203,230200,230000,Definir os Maiores Contribuintes de Interesse Fiscal,Definir os Maiores Contribuintes de Interesse Fiscal,Realizar Pesquisa e Seleção,Realizar Pesquisa e Seleção,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021702,0021700,FISCT,0,30100,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230301,230300,230000,Realizar Procedimento Fiscal de Fiscalização,Realizar Procedimento Fiscal de Fiscalização,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230302,230300,230000,Realizar Procedimento Fiscal de Diligência,Realizar Procedimento Fiscal de Diligência,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230303,230300,230000,Realizar Procedimento Fiscal de Revisão de Declarações,Realizar Procedimento Fiscal de Revisão de Declarações,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230304,230300,230000,Formalizar Representação para Fins Penais,Formalizar Representação para Fins Penais,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230305,230300,230000,Gerir Controles Especiais,Gerir Controles Especiais,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230306,230300,230000,"Gerir Execução, Controle e Avaliação da Fiscalização","Gerir Execução, Controle e Avaliação da Fiscalização",Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
335,Elaboração de relatórios e termos do procedimento de fiscalização,"Elaborar relatórios e termos com clareza e objetividade, descrevendo fatos, fundamentos legais e a correlação entre ambos, objetivando a garantia do crédito tributário.",Específica,19/06/2018,,0,3,SubProcesso,2014,230309,230300,230000,Verificar a Aderência dos Processos de Interesse da Fiscalização na 2ª Instância Administrativa,Verificar a Aderência dos Processos de Interesse da Fiscalização na 2ª Instância Administrativa,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
336,Lavratura de Auto de Infração,"Lavrar auto de infração relativo às irregularidades apuradas, com as informações pertinentes ao contribuinte e outros responsáveis tributários, tributos, fato gerador, período de apuração e fundamenta",Específica,19/06/2018,,0,3,SubProcesso,2014,230301,230300,230000,Realizar Procedimento Fiscal de Fiscalização,Realizar Procedimento Fiscal de Fiscalização,Realizar a Fiscalização,Realizar a Fiscalização,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021701,0021701,FISCT,0,30300,0,,,
